,Date,Nitrogen Dioxide_ugm-3_LDN
829,2019-04-10,38.45199999999999
830,2019-04-11,47.94791666666668
831,2019-04-12,76.42708333333333
832,2019-04-13,37.88124999999999
833,2019-04-14,33.91249999999999
834,2019-04-15,46.019148936170204
835,2019-04-16,66.85869565217395
836,2019-04-17,55.559090909090926
837,2019-04-18,53.98604651162791
838,2019-04-19,51.20000000000002
839,2019-04-20,45.45581395348837
840,2019-04-21,46.91190476190477
841,2019-04-22,56.026190476190465
842,2019-04-23,63.90697674418604
843,2019-04-24,43.35853658536585
844,2019-04-25,29.224999999999998
845,2019-04-26,31.56521739130435
846,2019-04-27,18.536956521739132
847,2019-04-28,24.086956521739125
848,2019-04-29,45.03111111111111
849,2019-04-30,51.83829787234044
850,2019-05-01,47.78723404255317
851,2019-05-02,45.8723404255319
852,2019-05-03,36.24081632653061
853,2019-05-04,37.62608695652173
854,2019-05-05,30.681250000000006
855,2019-05-06,30.191666666666674
856,2019-05-07,41.81666666666667
857,2019-05-08,25.091666666666665
858,2019-05-09,33.00816326530613
859,2019-05-10,38.604
860,2019-05-11,37.99999999999999
861,2019-05-12,50.05744680851063
862,2019-05-13,42.92340425531915
863,2019-05-14,37.00222222222222
864,2019-05-15,43.80217391304347
865,2019-05-16,37.07826086956521
866,2019-05-17,37.4125
867,2019-05-18,44.626530612244906
868,2019-05-19,40.78775510204081
869,2019-05-20,44.922222222222224
870,2019-05-21,40.06136363636365
871,2019-05-22,44.69555555555556
872,2019-05-23,44.43111111111111
873,2019-05-24,39.34444444444444
874,2019-05-25,27.971111111111107
875,2019-05-26,18.352173913043483
876,2019-05-27,20.176086956521736
877,2019-05-28,30.448936170212775
878,2019-05-29,32.64444444444445
879,2019-05-30,22.17555555555555
880,2019-05-31,26.597727272727276
881,2019-06-01,49.30000000000002
882,2019-06-02,48.897872340425536
883,2019-06-03,28.159183673469396
884,2019-06-04,31.259183673469384
885,2019-06-05,30.414583333333336
886,2019-06-06,32.256250000000016
887,2019-06-07,26.737499999999997
888,2019-06-08,21.114583333333336
889,2019-06-09,36.34999999999999
890,2019-06-10,21.91224489795919
891,2019-06-11,47.69183673469387
892,2019-06-12,29.62765957446809
893,2019-06-13,31.178260869565225
894,2019-06-14,28.043749999999992
895,2019-06-15,25.839583333333326
896,2019-06-16,18.154166666666665
897,2019-06-17,26.76875
898,2019-06-18,46.16122448979592
899,2019-06-19,41.81875
900,2019-06-20,29.491666666666664
901,2019-06-21,34.16041666666667
902,2019-06-22,31.577083333333338
903,2019-06-23,31.62083333333334
904,2019-06-24,46.67499999999999
905,2019-06-25,37.09347826086957
906,2019-06-26,22.617391304347827
907,2019-06-27,21.793617021276596
908,2019-06-28,25.937499999999996
909,2019-06-29,40.35744680851063
910,2019-06-30,16.96
911,2019-07-01,40.68510638297872
912,2019-07-02,29.389130434782604
913,2019-07-03,26.483673469387753
914,2019-07-04,29.934042553191492
915,2019-07-05,41.2875
916,2019-07-06,38.376086956521746
917,2019-07-07,23.31458333333333
918,2019-07-08,24.30425531914893
919,2019-07-09,25.261999999999993
920,2019-07-10,35.69
921,2019-07-11,43.08163265306123
922,2019-07-12,31.10208333333334
923,2019-07-13,23.03061224489796
924,2019-07-14,19.322448979591837
925,2019-07-15,26.82291666666666
926,2019-07-16,39.61020408163264
927,2019-07-17,39.28510638297872
928,2019-07-18,30.608333333333338
929,2019-07-19,30.21224489795918
930,2019-07-20,20.97021276595745
931,2019-07-21,19.979166666666668
932,2019-07-22,23.29787234042553
933,2019-07-23,44.742222222222225
934,2019-07-24,45.49565217391306
935,2019-07-25,61.35652130434782
936,2019-07-26,36.68085106382977
937,2019-07-27,27.87872340425532
938,2019-07-28,21.185106382978724
939,2019-07-29,31.74042553191489
940,2019-07-30,23.08695652173913
941,2019-07-31,23.86666666666666
942,2019-08-01,42.03863636363636
943,2019-08-02,24.002127659574466
944,2019-08-03,40.385714285714286
945,2019-08-04,54.40416666666666
946,2019-08-05,38.05531914893617
947,2019-08-06,18.991836734693887
948,2019-08-07,35.35957446808509
949,2019-08-08,29.47826086956521
950,2019-08-09,32.257999999999996
951,2019-08-10,28.02400000000001
952,2019-08-11,51.916666666666664
953,2019-08-12,17.34893617021277
954,2019-08-13,31.06122448979592
955,2019-08-14,29.29
956,2019-08-15,24.954
957,2019-08-16,25.358000000000008
958,2019-08-17,17.689999999999998
959,2019-08-18,17.281999999999996
960,2019-08-19,23.261224489795918
961,2019-08-20,35.908163265306115
962,2019-08-21,36.79166666666668
963,2019-08-22,32.053061224489795
964,2019-08-23,45.443999999999996
965,2019-08-24,57.766000199999986
966,2019-08-25,54.68367346938776
967,2019-08-26,57.27346938775512
968,2019-08-27,65.14897959183672
969,2019-08-28,30.92400000000001
970,2019-08-29,27.416326530612253
971,2019-08-30,28.787999999999993
972,2019-08-31,28.629999999999995
973,2019-09-01,46.026666666666685
974,2019-09-02,21.43469387755102
975,2019-09-03,28.357142857142854
976,2019-09-04,41.30204081632652
977,2019-09-05,46.44999999999999
978,2019-09-06,26.224489795918366
979,2019-09-07,37.65833333333334
980,2019-09-08,21.55434782608695
981,2019-09-09,42.346
982,2019-09-10,28.26326530612244
983,2019-09-11,43.0142857142857
984,2019-09-12,39.1413043478261
985,2019-09-13,31.18
986,2019-09-14,49.58431372549018
987,2019-09-15,39.072549019607855
988,2019-09-16,32.8470588235294
989,2019-09-17,32.90800000000001
990,2019-09-18,43.37999999999999
991,2019-09-19,50.636
992,2019-09-20,45.946
993,2019-09-21,50.99591836734695
994,2019-09-22,35.42244897959183
995,2019-09-23,24.506249999999998
996,2019-09-24,28.604081632653056
997,2019-09-25,26.084000000000007
998,2019-09-26,26.13469387755103
999,2019-09-27,25.428571428571423
1000,2019-09-28,19.767999999999997
1001,2019-09-29,15.157142857142858
1002,2019-09-30,31.50000000000001
1003,2019-10-01,62.51702127659575
1004,2019-10-02,30.920408163265307
1005,2019-10-03,23.585714285714282
1006,2019-10-04,29.22653061224489
1007,2019-10-05,44.263829787234044
1008,2019-10-06,35.282978723404256
1009,2019-10-07,37.612244897959194
1010,2019-10-08,11.923404255319149
1011,2019-10-09,45.03529411764707
1012,2019-10-10,25.473469387755095
1013,2019-10-11,40.13061224489797
1014,2019-10-12,34.15333333333334
1015,2019-10-13,27.60204081632652
1016,2019-10-14,43.12765957446807
1017,2019-10-15,37.263829787234044
1018,2019-10-16,42.081250000000004
1019,2019-10-17,44.88958333333333
1020,2019-10-18,29.7469387755102
1021,2019-10-19,39.12448979591837
1022,2019-10-20,32.02244897959184
1023,2019-10-21,31.646938775510204
1024,2019-10-22,52.55000000000002
1025,2019-10-23,56.871428571428574
1026,2019-10-24,48.30416666666667
1027,2019-10-25,29.86041666666667
1028,2019-10-26,22.11666666666666
1029,2019-10-27,41.33333333333332
1030,2019-10-28,47.506249999999994
1031,2019-10-29,44.93695652173914
1032,2019-10-30,46.70888888888887
1033,2019-10-31,48.00212765957447
1034,2019-11-01,57.45744680851063
1035,2019-11-02,59.03333333333334
1036,2019-11-03,31.520408163265305
1037,2019-11-04,40.68260869565217
1038,2019-11-05,39.76250000000001
1039,2019-11-06,28.53617021276596
1040,2019-11-07,34.97551020408164
1041,2019-11-08,16.05744680851064
1042,2019-11-09,24.696000000000005
1043,2019-11-10,24.479591836734695
1044,2019-11-11,37.28125
1045,2019-11-12,48.66304347826087
1046,2019-11-13,46.22599999999999
1047,2019-11-14,52.99199999999999
1048,2019-11-15,35.898
1049,2019-11-16,48.22
1050,2019-11-17,54.058000000000014
1051,2019-11-18,47.569387755102035
1052,2019-11-19,70.62653061224489
1053,2019-11-20,50.315999999999974
1054,2019-11-21,43.62
1055,2019-11-22,46.652
1056,2019-11-23,44.576
1057,2019-11-24,38.288000000000004
1058,2019-11-25,38.92400000000001
1059,2019-11-26,38.11800000000001
1060,2019-11-27,49.07499999999999
1061,2019-11-28,37.673469387755105
1062,2019-11-29,55.62999999999998
1063,2019-11-30,59.30600000000001
1064,2019-12-01,35.38723404255318
1065,2019-12-02,56.16808510638297
1066,2019-12-03,29.355102040816327
1067,2019-12-04,44.96595744680851
1068,2019-12-05,35.24375
1069,2019-12-06,39.321276595744685
1070,2019-12-07,26.048
1071,2019-12-08,38.11489361702129
1072,2019-12-09,24.68431372549019
1073,2019-12-10,42.31020408163264
1074,2019-12-11,36.41836734693878
1075,2019-12-12,44.92978723404255
1076,2019-12-13,33.36808510638298
1077,2019-12-14,30.35106382978723
1078,2019-12-15,22.395744680851077
1079,2019-12-16,54.445652173913054
1080,2019-12-17,59.27391304347826
1081,2019-12-18,49.49574468085107
1082,2019-12-19,27.62244897959184
1083,2019-12-20,46.443749999999994
1084,2019-12-21,30.983333333333334
1085,2019-12-22,31.07708333333333
1086,2019-12-23,36.58125
1087,2019-12-24,26.609999999999996
1088,2019-12-25,36.086000000000006
1089,2019-12-26,29.03799999999999
1090,2019-12-27,40.418000000000006
1091,2019-12-28,37.08600000000001
1092,2019-12-29,31.811999999999994
1093,2019-12-30,41.19200000000001
1094,2019-12-31,40.19
1095,2020-01-01,44.989583333333336
1096,2020-01-02,20.11702127659574
1097,2020-01-03,17.861224489795923
1098,2020-01-04,34.40416666666667
1099,2020-01-05,16.93061224489796
1100,2020-01-06,21.356250000000006
1101,2020-01-07,15.049999999999995
1102,2020-01-08,13.657142857142858
1103,2020-01-13,25.142857142857142
1104,2020-01-14,22.297959183673466
1105,2020-01-15,35.876
1106,2020-01-16,29.651999999999994
1107,2020-01-17,34.902000000000015
1108,2020-01-18,50.719999999999985
1109,2020-01-19,54.645999999999994
1110,2020-01-20,75.10000000000001
1111,2020-01-21,75.21400000000003
1112,2020-01-22,56.61914893617021
1113,2020-01-23,50.96170212765959
1114,2020-01-24,51.20212765957448
1115,2020-01-25,36.28936170212765
1116,2020-01-26,25.58085106382979
1117,2020-01-27,40.5063829787234
1118,2020-01-28,32.5127659574468
1119,2020-01-29,35.43191489361703
1120,2020-01-30,32.6936170212766
1121,2020-01-31,24.09347826086957
1122,2020-02-01,27.629166666666666
1123,2020-02-02,21.427659574468084
1124,2020-02-03,36.195833333333326
1125,2020-02-04,23.151063829787233
1126,2020-02-05,17.762000000000004
1127,2020-02-06,27.224999999999998
1128,2020-02-07,20.816666666666666
1129,2020-02-08,12.81224489795918
1130,2020-02-13,34.383999999999986
1131,2020-02-14,39.01599999999999
1132,2020-02-15,13.502
1133,2020-02-16,14.308
1134,2020-02-17,21.783673469387754
1135,2020-02-18,26.12448979591837
1136,2020-02-19,34.02083333333332
1137,2020-02-20,26.322
1138,2020-02-21,23.159183673469386
1139,2020-02-22,15.263265306122452
1140,2020-02-23,22.410204081632656
1141,2020-02-24,23.316326530612237
1142,2020-02-25,27.012500000000017
1143,2020-02-26,34.543749999999996
1144,2020-02-27,41.56938775510205
1145,2020-02-28,35.724489795918366
1146,2020-02-29,17.370833333333337
1147,2020-03-01,35.74042553191489
1148,2020-03-02,27.77234042553192
1149,2020-03-03,43.755319148936174
1150,2020-03-04,32.24166666666666
1151,2020-03-05,20.625999999999994
1152,2020-03-06,30.10833333333333
1153,2020-03-07,14.410204081632653
1154,2020-03-08,20.96875
1155,2020-03-13,31.19347826086957
1156,2020-03-14,22.153191489361703
1157,2020-03-15,21.927659574468088
1158,2020-03-16,39.942222222222206
1159,2020-03-17,26.35217391304348
1160,2020-03-18,23.751063829787235
1161,2020-03-19,28.74468085106383
1162,2020-03-20,18.225531914893615
1163,2020-03-21,16.877083333333335
1164,2020-03-22,17.916666666666668
1165,2020-03-23,39.400000000000006
1166,2020-03-24,37.278723404255324
1167,2020-03-25,45.52608695652175
1168,2020-03-26,30.853333333333325
1169,2020-03-27,21.269565217391303
1170,2020-03-28,10.928260869565218
1171,2020-03-29,7.768085106382978
1172,2020-03-30,17.58723404255319
1173,2020-03-31,21.316666666666666
1174,2020-04-01,41.28125000000001
1175,2020-04-02,33.34583333333334
1176,2020-04-03,50.94042553191489
1177,2020-04-04,25.89583333333334
1178,2020-04-05,19.470000000000002
1179,2020-04-06,17.41276595744681
1180,2020-04-07,9.436734693877552
1181,2020-04-08,24.180851063829788
1182,2020-04-13,7.795918367346936
1183,2020-04-14,19.587755102040816
1184,2020-04-15,34.91836734693877
1185,2020-04-16,41.60408163265307
1186,2020-04-17,18.183673469387752
1187,2020-04-18,20.253061224489795
1188,2020-04-19,14.967346938775508
1189,2020-04-20,16.84285714285714
1190,2020-04-21,18.312244897959182
1191,2020-04-22,22.8
1192,2020-04-23,30.224000000000004
1193,2020-04-24,29.881999999999998
1194,2020-04-25,17.538
1195,2020-04-26,21.007999999999996
1196,2020-04-27,26.56
1197,2020-04-28,21.03877551020408
1198,2020-04-29,18.084313725490194
1199,2020-04-30,16.286000000000005
1200,2020-05-01,29.295833333333345
1201,2020-05-02,63.354166666666686
1202,2020-05-03,29.629787234042553
1203,2020-05-04,16.535416666666666
1204,2020-05-05,15.062000000000001
1205,2020-05-06,17.20212765957447
1206,2020-05-07,5.808163265306124
1207,2020-05-08,16.35
1208,2020-05-13,15.424000000000008
1209,2020-05-14,17.814000000000004
1210,2020-05-15,28.791999999999994
1211,2020-05-16,24.146
1212,2020-05-17,18.834
1213,2020-05-18,18.134000000000004
1214,2020-05-19,22.123404255319144
1215,2020-05-20,27.556250000000006
1216,2020-05-21,29.500000000000004
1217,2020-05-22,13.434693877551021
1218,2020-05-23,7.985416666666668
1219,2020-05-24,14.535416666666665
1220,2020-05-25,21.022448979591836
1221,2020-05-26,27.920408163265314
1222,2020-05-27,30.414285714285715
1223,2020-05-28,17.581632653061224
1224,2020-05-29,22.414285714285715
1225,2020-05-30,18.169387755102044
1226,2020-05-31,13.881632653061223
1227,2020-06-01,30.34375
1228,2020-06-02,67.22500000000001
1229,2020-06-03,50.337500000000006
1230,2020-06-04,24.21666666666667
1231,2020-06-05,23.871999999999993
1232,2020-06-06,15.856250000000003
1233,2020-06-07,15.916666666666666
1234,2020-06-08,27.226666666666667
1235,2020-06-13,23.073469387755097
1236,2020-06-14,17.844897959183672
1237,2020-06-15,27.291836734693874
1238,2020-06-16,24.33061224489795
1239,2020-06-17,35.24791666666666
1240,2020-06-18,23.551020408163264
1241,2020-06-19,16.275510204081634
1242,2020-06-20,14.672000000000002
1243,2020-06-21,10.778000000000002
1244,2020-06-22,17.068749999999998
1245,2020-06-23,26.17391304347825
1246,2020-06-24,38.346666666666664
1247,2020-06-25,38.75106382978722
1248,2020-06-26,29.83125
1249,2020-06-27,9.946938775510207
1250,2020-06-28,7.817021276595745
1251,2020-06-29,11.184782608695652
1252,2020-06-30,16.339583333333337
1253,2020-07-01,31.842000000000002
1254,2020-07-02,46.12083333333333
1255,2020-07-03,35.66249999999999
1256,2020-07-04,38.43958333333333
1257,2020-07-05,31.635294117647064
1258,2020-07-06,15.722916666666665
1259,2020-07-07,24.738775510204082
1260,2020-07-08,62.071111111111115
1261,2020-07-13,22.924
1262,2020-07-14,20.428571428571427
1263,2020-07-15,21.338775510204076
1264,2020-07-16,19.919999999999995
1265,2020-07-17,24.241999999999997
1266,2020-07-18,16.138
1267,2020-07-19,15.210000000000003
1268,2020-07-20,20.877999999999997
1269,2020-07-21,25.64
1270,2020-07-22,24.478000000000005
1271,2020-07-23,23.081999999999983
1272,2020-07-24,18.646938775510204
1273,2020-07-25,14.459183673469388
1274,2020-07-26,11.44081632653062
1275,2020-07-27,14.775510204081632
1276,2020-07-28,17.176
1277,2020-07-29,25.786000000000005
1278,2020-07-30,34.357142857142854
1279,2020-07-31,38.62978723404257
1280,2020-08-01,38.43877551020409
1281,2020-08-02,26.83673469387756
1282,2020-08-03,17.872916666666665
1283,2020-08-04,43.84791666666666
1284,2020-08-05,32.46078431372548
1285,2020-08-06,17.45744680851064
1286,2020-08-07,18.083673469387755
1287,2020-08-08,40.606666666666655
1288,2020-08-13,27.54347826086957
1289,2020-08-14,24.146808510638305
1290,2020-08-15,24.804255319148943
1291,2020-08-16,26.08478260869565
1292,2020-08-17,27.245454545454546
1293,2020-08-18,17.70227272727273
1294,2020-08-19,22.206521739130434
1295,2020-08-20,20.36888888888889
1296,2020-08-21,11.05111111111111
1297,2020-08-22,11.104255319148935
1298,2020-08-23,10.687234042553195
1299,2020-08-24,19.935555555555553
1300,2020-08-25,12.304545454545455
1301,2020-08-26,19.48409090909091
1302,2020-08-27,27.211363636363636
1303,2020-08-28,21.36739130434782
1304,2020-08-29,12.88695652173913
1305,2020-08-30,13.445652173913047
1306,2020-08-31,29.493478260869555
1307,2020-09-01,25.935999999999993
1308,2020-09-02,9.257142857142856
1309,2020-09-03,27.21276595744681
1310,2020-09-04,40.300000000000004
1311,2020-09-05,32.61176470588235
1312,2020-09-06,24.665306122448982
1313,2020-09-07,14.003921568627456
1314,2020-09-08,18.815555555555555
1315,2020-10-01,41.91224489795919
1316,2020-10-02,20.37708333333333
1317,2020-10-03,18.89787234042553
1318,2020-10-04,32.98749999999999
1319,2020-10-05,12.584000000000001
1320,2020-10-06,24.586000000000002
1321,2020-10-07,19.476470588235294
1322,2020-10-08,34.91777777777778
1323,2020-11-01,19.79591836734694
1324,2020-11-02,23.08541666666667
1325,2020-11-03,22.06382978723405
1326,2020-11-04,38.69999999999999
1327,2020-11-05,10.622
1328,2020-11-06,19.94
1329,2020-11-07,21.96078431372549
1330,2020-11-08,50.66818181818182
1331,2020-12-01,21.716326530612246
1332,2020-12-02,34.585714285714275
1333,2020-12-03,19.428260869565214
1334,2020-12-04,21.783673469387757
1335,2020-12-05,22.696000000000005
1336,2020-12-06,26.182
1337,2020-12-07,23.69411764705882
1338,2020-12-08,47.75777777777778
