,Year_x,Month_x,Total consumption of electricity used (all providers) TWh,day_x,Date,CountryName,ConfirmedCases,ConfirmedDeaths,StringencyIndex,Year_y,Month_y,day_y
7322,,,,,2020-02-04,Honduras,,,0.0,2020.0,February,4
7323,,,,,2020-02-04,Croatia,0.0,0.0,13.89,2020.0,February,4
7324,,,,,2020-02-04,Haiti,,,0.0,2020.0,February,4
7325,,,,,2020-02-04,Hungary,,,0.0,2020.0,February,4
7326,,,,,2020-02-04,Indonesia,0.0,0.0,23.15,2020.0,February,4
7327,,,,,2020-02-04,India,3.0,0.0,10.19,2020.0,February,4
7328,,,,,2020-02-04,Ireland,0.0,0.0,5.56,2020.0,February,4
7329,,,,,2020-02-04,Iran,0.0,0.0,0.0,2020.0,February,4
7330,,,,,2020-02-04,Iraq,0.0,0.0,0.0,2020.0,February,4
7331,,,,,2020-02-04,Iceland,0.0,0.0,16.67,2020.0,February,4
7332,,,,,2020-02-04,Israel,0.0,0.0,13.89,2020.0,February,4
7333,,,,,2020-02-04,Italy,3.0,0.0,19.44,2020.0,February,4
7334,,,,,2020-02-04,Jamaica,,,8.33,2020.0,February,4
7335,,,,,2020-02-04,Jordan,,,0.0,2020.0,February,4
7336,,,,,2020-02-04,Japan,20.0,0.0,19.44,2020.0,February,4
7337,,,,,2020-02-04,Kazakhstan,,,0.0,2020.0,February,4
7338,,,,,2020-02-04,Kenya,,,2.78,2020.0,February,4
7339,,,,,2020-02-04,Kyrgyz Republic,,,13.89,2020.0,February,4
7340,,,,,2020-02-04,Cambodia,1.0,0.0,0.0,2020.0,February,4
7341,,,,,2020-02-04,South Korea,16.0,0.0,27.78,2020.0,February,4
7342,,,,,2020-02-04,Kuwait,0.0,0.0,5.56,2020.0,February,4
7343,,,,,2020-02-04,Laos,,,0.0,2020.0,February,4
7344,,,,,2020-02-04,Lebanon,0.0,0.0,0.0,2020.0,February,4
7345,,,,,2020-02-04,Liberia,,,5.56,2020.0,February,4
7346,,,,,2020-02-04,Libya,,,0.0,2020.0,February,4
7347,,,,,2020-02-04,Sri Lanka,1.0,0.0,8.33,2020.0,February,4
7348,,,,,2020-02-04,Lesotho,,,0.0,2020.0,February,4
7349,,,,,2020-02-04,Lithuania,0.0,0.0,0.0,2020.0,February,4
7350,,,,,2020-02-04,Luxembourg,0.0,0.0,0.0,2020.0,February,4
7351,,,,,2020-02-04,Latvia,,,2.78,2020.0,February,4
7352,,,,,2020-02-04,Macao,10.0,0.0,43.52,2020.0,February,4
7353,,,,,2020-02-04,Morocco,,,0.0,2020.0,February,4
7354,,,,,2020-02-04,Moldova,,,5.56,2020.0,February,4
7355,,,,,2020-02-04,Madagascar,,,0.0,2020.0,February,4
7356,,,,,2020-02-04,Mexico,0.0,0.0,0.0,2020.0,February,4
7357,,,,,2020-02-04,Mali,,,0.0,2020.0,February,4
7358,,,,,2020-02-04,Myanmar,,,2.78,2020.0,February,4
7359,,,,,2020-02-04,Mongolia,,,49.07,2020.0,February,4
7360,,,,,2020-02-04,Mozambique,,,0.0,2020.0,February,4
7361,,,,,2020-02-04,Mauritania,,,0.0,2020.0,February,4
7362,,,,,2020-02-04,Mauritius,,,0.0,2020.0,February,4
7363,,,,,2020-02-04,Malawi,,,0.0,2020.0,February,4
7364,,,,,2020-02-04,Malaysia,8.0,0.0,19.44,2020.0,February,4
7365,,,,,2020-02-04,Namibia,,,0.0,2020.0,February,4
7366,,,,,2020-02-04,Niger,,,0.0,2020.0,February,4
7367,,,,,2020-02-04,Nigeria,0.0,0.0,11.11,2020.0,February,4
7368,,,,,2020-02-04,Nicaragua,,,0.0,2020.0,February,4
7369,,,,,2020-02-04,Netherlands,0.0,0.0,0.0,2020.0,February,4
7370,,,,,2020-02-04,Norway,0.0,0.0,11.11,2020.0,February,4
7371,,,,,2020-02-04,Nepal,1.0,0.0,16.67,2020.0,February,4
7372,,,,,2020-02-04,New Zealand,0.0,0.0,19.44,2020.0,February,4
7373,,,,,2020-02-04,Oman,0.0,0.0,19.44,2020.0,February,4
7374,,,,,2020-02-04,Pakistan,0.0,0.0,0.0,2020.0,February,4
7375,,,,,2020-02-04,Panama,,,8.33,2020.0,February,4
7376,,,,,2020-02-04,Peru,,,0.0,2020.0,February,4
7377,,,,,2020-02-04,Philippines,2.0,1.0,19.44,2020.0,February,4
7378,,,,,2020-02-04,Papua New Guinea,,,13.89,2020.0,February,4
7379,,,,,2020-02-04,Poland,,,5.56,2020.0,February,4
7380,,,,,2020-02-04,Puerto Rico,,,2.78,2020.0,February,4
7381,,,,,2020-02-04,Portugal,,,11.11,2020.0,February,4
7382,,,,,2020-02-04,Paraguay,,,5.56,2020.0,February,4
7383,,,,,2020-02-04,Palestine,,,0.0,2020.0,February,4
7384,,,,,2020-02-04,Qatar,0.0,0.0,13.89,2020.0,February,4
7385,,,,,2020-02-04,Romania,0.0,0.0,5.56,2020.0,February,4
7386,,,,,2020-02-04,Russia,2.0,0.0,8.33,2020.0,February,4
7387,,,,,2020-02-04,Rwanda,,,13.89,2020.0,February,4
7388,,,,,2020-02-04,Saudi Arabia,,,11.11,2020.0,February,4
7389,,,,,2020-02-04,Sudan,,,5.56,2020.0,February,4
7390,,,,,2020-02-04,Senegal,,,0.0,2020.0,February,4
7391,,,,,2020-02-04,Singapore,18.0,0.0,19.44,2020.0,February,4
7392,,,,,2020-02-04,Solomon Islands,,,0.0,2020.0,February,4
7393,,,,,2020-02-04,Sierra Leone,,,0.0,2020.0,February,4
7394,,,,,2020-02-04,El Salvador,,,19.44,2020.0,February,4
7395,,,,,2020-02-04,San Marino,0.0,0.0,0.0,2020.0,February,4
7396,,,,,2020-02-04,Somalia,,,0.0,2020.0,February,4
7397,,,,,2020-02-04,Serbia,,,2.78,2020.0,February,4
7398,,,,,2020-02-04,South Sudan,,,0.0,2020.0,February,4
7399,,,,,2020-02-04,Suriname,,,0.0,2020.0,February,4
7400,,,,,2020-02-04,Slovak Republic,,,2.78,2020.0,February,4
7401,,,,,2020-02-04,Slovenia,,,0.0,2020.0,February,4
7402,,,,,2020-02-04,Sweden,1.0,0.0,0.0,2020.0,February,4
7403,,,,,2020-02-04,Eswatini,,,2.78,2020.0,February,4
7404,,,,,2020-02-04,Seychelles,,,11.11,2020.0,February,4
7405,,,,,2020-02-04,Syria,,,2.78,2020.0,February,4
7406,,,,,2020-02-04,Turks and Caicos Islands,,,0.0,2020.0,February,4
7407,,,,,2020-02-04,Chad,,,0.0,2020.0,February,4
7408,,,,,2020-02-04,Togo,,,0.0,2020.0,February,4
7409,,,,,2020-02-04,Thailand,19.0,0.0,0.0,2020.0,February,4
7410,,,,,2020-02-04,Tajikistan,,,11.11,2020.0,February,4
7411,,,,,2020-02-04,Turkmenistan,,,13.89,2020.0,February,4
7412,,,,,2020-02-04,Timor-Leste,,,8.33,2020.0,February,4
7413,,,,,2020-02-04,Trinidad and Tobago,,,11.11,2020.0,February,4
7414,,,,,2020-02-04,Tunisia,,,0.0,2020.0,February,4
7415,,,,,2020-02-04,Turkey,,,2.78,2020.0,February,4
7416,,,,,2020-02-04,Tanzania,,,2.78,2020.0,February,4
7417,,,,,2020-02-04,Uganda,,,13.89,2020.0,February,4
7418,,,,,2020-02-04,Ukraine,,,0.0,2020.0,February,4
7419,,,,,2020-02-04,Uruguay,,,0.0,2020.0,February,4
7420,,,,,2020-02-04,United States,11.0,0.0,5.56,2020.0,February,4
7421,,,,,2020-02-04,Uzbekistan,,,11.11,2020.0,February,4
7422,,,,,2020-02-04,Venezuela,,,0.0,2020.0,February,4
7423,,,,,2020-02-04,British Virgin Islands,,,5.56,2020.0,February,4
7424,,,,,2020-02-04,Vietnam,9.0,0.0,28.7,2020.0,February,4
7425,,,,,2020-02-04,Vanuatu,,,0.0,2020.0,February,4
7426,,,,,2020-02-04,Yemen,,,0.0,2020.0,February,4
7427,,,,,2020-02-04,South Africa,,,2.78,2020.0,February,4
7428,,,,,2020-02-04,Zambia,,,0.0,2020.0,February,4
7429,,,,,2020-02-04,Zimbabwe,,,8.33,2020.0,February,4
7430,,,,,2020-02-04,Taiwan,,,30.56,2020.0,February,4
7431,,,,,2020-02-04,Kosovo,0.0,0.0,0.0,2020.0,February,4
7432,,,,,2020-02-04,Anguilla,,,8.33,2020.0,February,4
7433,,,,,2020-02-04,Falkland Islands,,,0.0,2020.0,February,4
7434,,,,,2020-02-04,Montserrat,,,5.56,2020.0,February,4
7435,,,,,2020-02-04,Pitcairn Islands,,,0.0,2020.0,February,4
7436,,,,,2020-02-05,Aruba,,,0.0,2020.0,February,5
7437,,,,,2020-02-05,Afghanistan,0.0,0.0,0.0,2020.0,February,5
7438,,,,,2020-02-05,Angola,,,0.0,2020.0,February,5
7439,,,,,2020-02-05,Albania,,,0.0,2020.0,February,5
7440,,,,,2020-02-05,Andorra,,,0.0,2020.0,February,5
7441,,,,,2020-02-05,United Arab Emirates,5.0,0.0,2.78,2020.0,February,5
7442,,,,,2020-02-05,Argentina,,,11.11,2020.0,February,5
7443,,,,,2020-02-05,Australia,12.0,0.0,19.44,2020.0,February,5
7444,,,,,2020-02-05,Austria,0.0,0.0,0.0,2020.0,February,5
7445,,,,,2020-02-05,Azerbaijan,0.0,0.0,2.78,2020.0,February,5
7446,,,,,2020-02-05,Burundi,,,5.56,2020.0,February,5
7447,,,,,2020-02-05,Belgium,1.0,0.0,11.11,2020.0,February,5
7448,,,,,2020-02-05,Benin,,,2.78,2020.0,February,5
7449,,,,,2020-02-05,Burkina Faso,,,0.0,2020.0,February,5
7450,,,,,2020-02-05,Bangladesh,,,13.89,2020.0,February,5
7451,,,,,2020-02-05,Bulgaria,,,2.78,2020.0,February,5
7452,,,,,2020-02-05,Bahrain,0.0,0.0,11.11,2020.0,February,5
7453,,,,,2020-02-05,Bosnia and Herzegovina,,,11.11,2020.0,February,5
7454,,,,,2020-02-05,Belarus,0.0,0.0,0.0,2020.0,February,5
7455,,,,,2020-02-05,Belize,,,0.0,2020.0,February,5
7456,,,,,2020-02-05,Bermuda,,,11.11,2020.0,February,5
7457,,,,,2020-02-05,Bolivia,,,0.0,2020.0,February,5
7458,,,,,2020-02-05,Brazil,0.0,0.0,5.56,2020.0,February,5
7459,,,,,2020-02-05,Barbados,,,11.11,2020.0,February,5
7460,,,,,2020-02-05,Brunei,,,19.44,2020.0,February,5
7461,,,,,2020-02-05,Bhutan,,,13.89,2020.0,February,5
7462,,,,,2020-02-05,Botswana,,,13.89,2020.0,February,5
7463,,,,,2020-02-05,Central African Republic,,,0.0,2020.0,February,5
7464,,,,,2020-02-05,Canada,5.0,0.0,2.78,2020.0,February,5
7465,,,,,2020-02-05,Switzerland,0.0,0.0,0.0,2020.0,February,5
7466,,,,,2020-02-05,Chile,,,0.0,2020.0,February,5
7467,,,,,2020-02-05,China,24320.0,492.0,77.31,2020.0,February,5
7468,,,,,2020-02-05,Cote d'Ivoire,,,0.0,2020.0,February,5
7469,,,,,2020-02-05,Cameroon,,,0.0,2020.0,February,5
7470,,,,,2020-02-05,Democratic Republic of Congo,,,0.0,2020.0,February,5
7471,,,,,2020-02-05,Congo,,,0.0,2020.0,February,5
7472,,,,,2020-02-05,Colombia,,,8.33,2020.0,February,5
7473,,,,,2020-02-05,Cape Verde,,,5.56,2020.0,February,5
7474,,,,,2020-02-05,Costa Rica,,,11.11,2020.0,February,5
7475,,,,,2020-02-05,Cuba,,,11.11,2020.0,February,5
7476,,,,,2020-02-05,Cayman Islands,,,8.33,2020.0,February,5
7477,,,,,2020-02-05,Cyprus,,,0.0,2020.0,February,5
7478,,,,,2020-02-05,Czech Republic,0.0,0.0,16.67,2020.0,February,5
7479,,,,,2020-02-05,Germany,11.0,0.0,5.56,2020.0,February,5
7480,,,,,2020-02-05,Djibouti,,,0.0,2020.0,February,5
7481,,,,,2020-02-05,Dominica,,,0.0,2020.0,February,5
7482,,,,,2020-02-05,Denmark,0.0,0.0,0.0,2020.0,February,5
7483,,,,,2020-02-05,Dominican Republic,0.0,0.0,0.0,2020.0,February,5
7484,,,,,2020-02-05,Algeria,0.0,0.0,0.0,2020.0,February,5
7485,,,,,2020-02-05,Ecuador,0.0,0.0,5.56,2020.0,February,5
7486,,,,,2020-02-05,Egypt,0.0,0.0,0.0,2020.0,February,5
7487,,,,,2020-02-05,Eritrea,,,0.0,2020.0,February,5
7488,,,,,2020-02-05,Spain,1.0,0.0,11.11,2020.0,February,5
7489,,,,,2020-02-05,Estonia,0.0,0.0,0.0,2020.0,February,5
7490,,,,,2020-02-05,Ethiopia,,,2.78,2020.0,February,5
7491,,,,,2020-02-05,Finland,1.0,0.0,5.56,2020.0,February,5
7492,,,,,2020-02-05,Fiji,,,19.44,2020.0,February,5
7493,,,,,2020-02-05,France,6.0,0.0,13.89,2020.0,February,5
7494,,,,,2020-02-05,Gabon,,,5.56,2020.0,February,5
7495,,,,,2020-02-05,United Kingdom,3.0,0.0,11.11,2020.0,February,5
7496,,,,,2020-02-05,Georgia,0.0,0.0,19.44,2020.0,February,5
7497,,,,,2020-02-05,Ghana,,,2.78,2020.0,February,5
7498,,,,,2020-02-05,Gibraltar,,,5.56,2020.0,February,5
7499,,,,,2020-02-05,Guinea,,,11.11,2020.0,February,5
7500,,,,,2020-02-05,Gambia,,,0.0,2020.0,February,5
7501,,,,,2020-02-05,Greece,0.0,0.0,0.0,2020.0,February,5
7502,,,,,2020-02-05,Greenland,,,0.0,2020.0,February,5
7503,,,,,2020-02-05,Guatemala,,,11.11,2020.0,February,5
7504,,,,,2020-02-05,Guam,,,0.0,2020.0,February,5
7505,,,,,2020-02-05,Guyana,,,8.33,2020.0,February,5
7506,,,,,2020-02-05,Hong Kong,21.0,1.0,49.07,2020.0,February,5
7507,,,,,2020-02-05,Honduras,,,0.0,2020.0,February,5
7508,,,,,2020-02-05,Croatia,0.0,0.0,13.89,2020.0,February,5
7509,,,,,2020-02-05,Haiti,,,0.0,2020.0,February,5
7510,,,,,2020-02-05,Hungary,,,0.0,2020.0,February,5
7511,,,,,2020-02-05,Indonesia,0.0,0.0,28.7,2020.0,February,5
7512,,,,,2020-02-05,India,3.0,0.0,10.19,2020.0,February,5
7513,,,,,2020-02-05,Ireland,0.0,0.0,5.56,2020.0,February,5
7514,,,,,2020-02-05,Iran,0.0,0.0,0.0,2020.0,February,5
7515,,,,,2020-02-05,Iraq,0.0,0.0,0.0,2020.0,February,5
7516,,,,,2020-02-05,Iceland,0.0,0.0,16.67,2020.0,February,5
7517,,,,,2020-02-05,Israel,0.0,0.0,13.89,2020.0,February,5
7518,,,,,2020-02-05,Italy,3.0,0.0,19.44,2020.0,February,5
7519,,,,,2020-02-05,Jamaica,,,19.44,2020.0,February,5
7520,,,,,2020-02-05,Jordan,,,0.0,2020.0,February,5
7521,,,,,2020-02-05,Japan,25.0,0.0,19.44,2020.0,February,5
7522,,,,,2020-02-05,Kazakhstan,,,0.0,2020.0,February,5
7523,,,,,2020-02-05,Kenya,,,2.78,2020.0,February,5
7524,,,,,2020-02-05,Kyrgyz Republic,,,13.89,2020.0,February,5
7525,,,,,2020-02-05,Cambodia,1.0,0.0,0.0,2020.0,February,5
7526,,,,,2020-02-05,South Korea,18.0,0.0,27.78,2020.0,February,5
7527,,,,,2020-02-05,Kuwait,0.0,0.0,5.56,2020.0,February,5
7528,,,,,2020-02-05,Laos,,,0.0,2020.0,February,5
7529,,,,,2020-02-05,Lebanon,0.0,0.0,0.0,2020.0,February,5
7530,,,,,2020-02-05,Liberia,,,5.56,2020.0,February,5
7531,,,,,2020-02-05,Libya,,,0.0,2020.0,February,5
7532,,,,,2020-02-05,Sri Lanka,1.0,0.0,8.33,2020.0,February,5
7533,,,,,2020-02-05,Lesotho,,,0.0,2020.0,February,5
7534,,,,,2020-02-05,Lithuania,0.0,0.0,0.0,2020.0,February,5
7535,,,,,2020-02-05,Luxembourg,0.0,0.0,0.0,2020.0,February,5
7536,,,,,2020-02-05,Latvia,,,2.78,2020.0,February,5
7537,,,,,2020-02-05,Macao,10.0,0.0,43.52,2020.0,February,5
7538,,,,,2020-02-05,Morocco,,,0.0,2020.0,February,5
7539,,,,,2020-02-05,Moldova,,,5.56,2020.0,February,5
7540,,,,,2020-02-05,Madagascar,,,0.0,2020.0,February,5
7541,,,,,2020-02-05,Mexico,0.0,0.0,0.0,2020.0,February,5
7542,,,,,2020-02-05,Mali,,,0.0,2020.0,February,5
7543,,,,,2020-02-05,Myanmar,,,2.78,2020.0,February,5
7544,,,,,2020-02-05,Mongolia,,,49.07,2020.0,February,5
7545,,,,,2020-02-05,Mozambique,,,0.0,2020.0,February,5
7546,,,,,2020-02-05,Mauritania,,,5.56,2020.0,February,5
7547,,,,,2020-02-05,Mauritius,,,0.0,2020.0,February,5
7548,,,,,2020-02-05,Malawi,,,0.0,2020.0,February,5
7549,,,,,2020-02-05,Malaysia,10.0,0.0,19.44,2020.0,February,5
7550,,,,,2020-02-05,Namibia,,,0.0,2020.0,February,5
7551,,,,,2020-02-05,Niger,,,0.0,2020.0,February,5
7552,,,,,2020-02-05,Nigeria,0.0,0.0,11.11,2020.0,February,5
7553,,,,,2020-02-05,Nicaragua,,,0.0,2020.0,February,5
7554,,,,,2020-02-05,Netherlands,0.0,0.0,0.0,2020.0,February,5
7555,,,,,2020-02-05,Norway,0.0,0.0,11.11,2020.0,February,5
7556,,,,,2020-02-05,Nepal,1.0,0.0,16.67,2020.0,February,5
7557,,,,,2020-02-05,New Zealand,0.0,0.0,19.44,2020.0,February,5
7558,,,,,2020-02-05,Oman,0.0,0.0,19.44,2020.0,February,5
7559,,,,,2020-02-05,Pakistan,0.0,0.0,0.0,2020.0,February,5
7560,,,,,2020-02-05,Panama,,,8.33,2020.0,February,5
7561,,,,,2020-02-05,Peru,,,0.0,2020.0,February,5
7562,,,,,2020-02-05,Philippines,2.0,1.0,19.44,2020.0,February,5
7563,,,,,2020-02-05,Papua New Guinea,,,13.89,2020.0,February,5
7564,,,,,2020-02-05,Poland,,,5.56,2020.0,February,5
7565,,,,,2020-02-05,Puerto Rico,,,2.78,2020.0,February,5
7566,,,,,2020-02-05,Portugal,,,11.11,2020.0,February,5
7567,,,,,2020-02-05,Paraguay,,,5.56,2020.0,February,5
7568,,,,,2020-02-05,Palestine,,,0.0,2020.0,February,5
7569,,,,,2020-02-05,Qatar,0.0,0.0,13.89,2020.0,February,5
7570,,,,,2020-02-05,Romania,0.0,0.0,5.56,2020.0,February,5
7571,,,,,2020-02-05,Russia,2.0,0.0,8.33,2020.0,February,5
7572,,,,,2020-02-05,Rwanda,,,13.89,2020.0,February,5
7573,,,,,2020-02-05,Saudi Arabia,,,11.11,2020.0,February,5
7574,,,,,2020-02-05,Sudan,,,5.56,2020.0,February,5
7575,,,,,2020-02-05,Senegal,,,0.0,2020.0,February,5
7576,,,,,2020-02-05,Singapore,24.0,0.0,19.44,2020.0,February,5
7577,,,,,2020-02-05,Solomon Islands,,,0.0,2020.0,February,5
7578,,,,,2020-02-05,Sierra Leone,,,0.0,2020.0,February,5
7579,,,,,2020-02-05,El Salvador,,,19.44,2020.0,February,5
7580,,,,,2020-02-05,San Marino,0.0,0.0,0.0,2020.0,February,5
7581,,,,,2020-02-05,Somalia,,,0.0,2020.0,February,5
7582,,,,,2020-02-05,Serbia,,,2.78,2020.0,February,5
7583,,,,,2020-02-05,South Sudan,,,0.0,2020.0,February,5
7584,,,,,2020-02-05,Suriname,,,0.0,2020.0,February,5
7585,,,,,2020-02-05,Slovak Republic,,,2.78,2020.0,February,5
7586,,,,,2020-02-05,Slovenia,,,0.0,2020.0,February,5
7587,,,,,2020-02-05,Sweden,1.0,0.0,0.0,2020.0,February,5
7588,,,,,2020-02-05,Eswatini,,,2.78,2020.0,February,5
7589,,,,,2020-02-05,Seychelles,,,11.11,2020.0,February,5
7590,,,,,2020-02-05,Syria,,,2.78,2020.0,February,5
7591,,,,,2020-02-05,Turks and Caicos Islands,,,0.0,2020.0,February,5
7592,,,,,2020-02-05,Chad,,,0.0,2020.0,February,5
7593,,,,,2020-02-05,Togo,,,0.0,2020.0,February,5
7594,,,,,2020-02-05,Thailand,25.0,0.0,0.0,2020.0,February,5
7595,,,,,2020-02-05,Tajikistan,,,11.11,2020.0,February,5
7596,,,,,2020-02-05,Turkmenistan,,,13.89,2020.0,February,5
7597,,,,,2020-02-05,Timor-Leste,,,8.33,2020.0,February,5
7598,,,,,2020-02-05,Trinidad and Tobago,,,11.11,2020.0,February,5
7599,,,,,2020-02-05,Tunisia,,,0.0,2020.0,February,5
7600,,,,,2020-02-05,Turkey,,,8.33,2020.0,February,5
7601,,,,,2020-02-05,Tanzania,,,2.78,2020.0,February,5
7602,,,,,2020-02-05,Uganda,,,13.89,2020.0,February,5
7603,,,,,2020-02-05,Ukraine,,,0.0,2020.0,February,5
7604,,,,,2020-02-05,Uruguay,,,0.0,2020.0,February,5
7605,,,,,2020-02-05,United States,11.0,0.0,5.56,2020.0,February,5
7606,,,,,2020-02-05,Uzbekistan,,,11.11,2020.0,February,5
7607,,,,,2020-02-05,Venezuela,,,0.0,2020.0,February,5
7608,,,,,2020-02-05,British Virgin Islands,,,5.56,2020.0,February,5
7609,,,,,2020-02-05,Vietnam,10.0,0.0,28.7,2020.0,February,5
7610,,,,,2020-02-05,Vanuatu,,,0.0,2020.0,February,5
7611,,,,,2020-02-05,Yemen,,,0.0,2020.0,February,5
7612,,,,,2020-02-05,South Africa,,,2.78,2020.0,February,5
7613,,,,,2020-02-05,Zambia,,,0.0,2020.0,February,5
7614,,,,,2020-02-05,Zimbabwe,,,8.33,2020.0,February,5
7615,,,,,2020-02-05,Taiwan,,,30.56,2020.0,February,5
7616,,,,,2020-02-05,Kosovo,0.0,0.0,0.0,2020.0,February,5
7617,,,,,2020-02-05,Anguilla,,,8.33,2020.0,February,5
7618,,,,,2020-02-05,Falkland Islands,,,0.0,2020.0,February,5
7619,,,,,2020-02-05,Montserrat,,,5.56,2020.0,February,5
7620,,,,,2020-02-05,Pitcairn Islands,,,0.0,2020.0,February,5
7621,,,,,2020-02-06,Aruba,,,0.0,2020.0,February,6
7622,,,,,2020-02-06,Afghanistan,0.0,0.0,0.0,2020.0,February,6
7623,,,,,2020-02-06,Angola,,,5.56,2020.0,February,6
7624,,,,,2020-02-06,Albania,,,0.0,2020.0,February,6
7625,,,,,2020-02-06,Andorra,,,0.0,2020.0,February,6
7626,,,,,2020-02-06,United Arab Emirates,5.0,0.0,2.78,2020.0,February,6
7627,,,,,2020-02-06,Argentina,,,11.11,2020.0,February,6
7628,,,,,2020-02-06,Australia,13.0,0.0,19.44,2020.0,February,6
7629,,,,,2020-02-06,Austria,0.0,0.0,0.0,2020.0,February,6
7630,,,,,2020-02-06,Azerbaijan,0.0,0.0,2.78,2020.0,February,6
7631,,,,,2020-02-06,Burundi,,,5.56,2020.0,February,6
7632,,,,,2020-02-06,Belgium,1.0,0.0,11.11,2020.0,February,6
7633,,,,,2020-02-06,Benin,,,2.78,2020.0,February,6
7634,,,,,2020-02-06,Burkina Faso,,,0.0,2020.0,February,6
7635,,,,,2020-02-06,Bangladesh,,,13.89,2020.0,February,6
7636,,,,,2020-02-06,Bulgaria,,,2.78,2020.0,February,6
7637,,,,,2020-02-06,Bahrain,0.0,0.0,11.11,2020.0,February,6
7638,,,,,2020-02-06,Bosnia and Herzegovina,,,11.11,2020.0,February,6
7639,,,,,2020-02-06,Belarus,0.0,0.0,0.0,2020.0,February,6
7640,,,,,2020-02-06,Belize,,,0.0,2020.0,February,6
7641,,,,,2020-02-06,Bermuda,,,11.11,2020.0,February,6
7642,,,,,2020-02-06,Bolivia,,,0.0,2020.0,February,6
7643,,,,,2020-02-06,Brazil,0.0,0.0,5.56,2020.0,February,6
7644,,,,,2020-02-06,Barbados,,,11.11,2020.0,February,6
7645,,,,,2020-02-06,Brunei,,,19.44,2020.0,February,6
7646,,,,,2020-02-06,Bhutan,,,13.89,2020.0,February,6
7647,,,,,2020-02-06,Botswana,,,13.89,2020.0,February,6
7648,,,,,2020-02-06,Central African Republic,,,0.0,2020.0,February,6
7649,,,,,2020-02-06,Canada,5.0,0.0,2.78,2020.0,February,6
7650,,,,,2020-02-06,Switzerland,0.0,0.0,0.0,2020.0,February,6
7651,,,,,2020-02-06,Chile,,,0.0,2020.0,February,6
7652,,,,,2020-02-06,China,28047.0,564.0,77.31,2020.0,February,6
7653,,,,,2020-02-06,Cote d'Ivoire,,,0.0,2020.0,February,6
7654,,,,,2020-02-06,Cameroon,,,0.0,2020.0,February,6
7655,,,,,2020-02-06,Democratic Republic of Congo,,,0.0,2020.0,February,6
7656,,,,,2020-02-06,Congo,,,0.0,2020.0,February,6
7657,,,,,2020-02-06,Colombia,,,8.33,2020.0,February,6
7658,,,,,2020-02-06,Cape Verde,,,5.56,2020.0,February,6
7659,,,,,2020-02-06,Costa Rica,,,11.11,2020.0,February,6
7660,,,,,2020-02-06,Cuba,,,11.11,2020.0,February,6
7661,,,,,2020-02-06,Cayman Islands,,,8.33,2020.0,February,6
7662,,,,,2020-02-06,Cyprus,,,0.0,2020.0,February,6
7663,,,,,2020-02-06,Czech Republic,0.0,0.0,16.67,2020.0,February,6
7664,,,,,2020-02-06,Germany,11.0,0.0,5.56,2020.0,February,6
7665,,,,,2020-02-06,Djibouti,,,0.0,2020.0,February,6
7666,,,,,2020-02-06,Dominica,,,0.0,2020.0,February,6
7667,,,,,2020-02-06,Denmark,0.0,0.0,0.0,2020.0,February,6
7668,,,,,2020-02-06,Dominican Republic,0.0,0.0,0.0,2020.0,February,6
7669,,,,,2020-02-06,Algeria,0.0,0.0,0.0,2020.0,February,6
7670,,,,,2020-02-06,Ecuador,0.0,0.0,5.56,2020.0,February,6
7671,,,,,2020-02-06,Egypt,0.0,0.0,0.0,2020.0,February,6
7672,,,,,2020-02-06,Eritrea,,,0.0,2020.0,February,6
7673,,,,,2020-02-06,Spain,1.0,0.0,11.11,2020.0,February,6
7674,,,,,2020-02-06,Estonia,0.0,0.0,0.0,2020.0,February,6
7675,,,,,2020-02-06,Ethiopia,,,2.78,2020.0,February,6
7676,,,,,2020-02-06,Finland,1.0,0.0,13.89,2020.0,February,6
7677,,,,,2020-02-06,Fiji,,,19.44,2020.0,February,6
7678,,,,,2020-02-06,France,6.0,0.0,13.89,2020.0,February,6
7679,,,,,2020-02-06,Gabon,,,5.56,2020.0,February,6
7680,,,,,2020-02-06,United Kingdom,3.0,0.0,11.11,2020.0,February,6
7681,,,,,2020-02-06,Georgia,0.0,0.0,19.44,2020.0,February,6
7682,,,,,2020-02-06,Ghana,,,2.78,2020.0,February,6
7683,,,,,2020-02-06,Gibraltar,,,5.56,2020.0,February,6
7684,,,,,2020-02-06,Guinea,,,11.11,2020.0,February,6
7685,,,,,2020-02-06,Gambia,,,0.0,2020.0,February,6
7686,,,,,2020-02-06,Greece,0.0,0.0,0.0,2020.0,February,6
7687,,,,,2020-02-06,Greenland,,,0.0,2020.0,February,6
7688,,,,,2020-02-06,Guatemala,,,11.11,2020.0,February,6
7689,,,,,2020-02-06,Guam,,,0.0,2020.0,February,6
7690,,,,,2020-02-06,Guyana,,,8.33,2020.0,February,6
7691,,,,,2020-02-06,Hong Kong,24.0,1.0,49.07,2020.0,February,6
7692,,,,,2020-02-06,Honduras,,,0.0,2020.0,February,6
7693,,,,,2020-02-06,Croatia,0.0,0.0,13.89,2020.0,February,6
7694,,,,,2020-02-06,Haiti,,,0.0,2020.0,February,6
7695,,,,,2020-02-06,Hungary,,,0.0,2020.0,February,6
7696,,,,,2020-02-06,Indonesia,0.0,0.0,28.7,2020.0,February,6
7697,,,,,2020-02-06,India,3.0,0.0,10.19,2020.0,February,6
7698,,,,,2020-02-06,Ireland,0.0,0.0,5.56,2020.0,February,6
